F7,F3,Fz,F4,F8,T7,Cz,T8,P3,Pz,P4,PO7,PO8,Oz
0.269867422024573,0.00651988937233223,0.0164127112965064,0.0442914453502245,0.186754578438099,0.173352968866733,0.0133820116821536,0.641692902795399,0.389155605951753,0.111196634216136,0.0860354880241401,0.0977088806958672,0.0884610282981302,0.284415775136788
0.00423738498704425,0.00307129718609788,0.00225457498392509,1.28983243514287e-05,0.000883644569497127,0.000136588997585091,0.00312324524879727,0.00154201498632495,0.000613802945111462,0.00338589421887639,0.035537862523565,0.0217719834279418,0.154283456600612,0.0352701296799633
0.00276679927476137,0.0484315632832099,0.0771636298071276,0.0477218601923044,0.0083465195839103,0.019218838741753,0.183408478558377,0.00128408240311458,0.101982607599601,0.0101412683353207,0.00726762731195381,0.37673406059145,0.0134185189436052,0.14655635671062
0.00636092013212673,0.00704079684364883,0.00142530866859909,0.00207171840402266,0.0228299425048775,0.00716166759537791,0.0199692546792997,0.0577552754265385,0.0594538595831009,0.124738592194596,0.0175569059689853,5.17914903748081e-05,0.154005472072182,0.00305843227444585
0.0283382243811995,0.0328749042175682,0.0663196029557856,0.0255577345720318,0.0123177049556831,0.166031875243677,0.110723213486146,0.00658563610611893,0.0655047791793215,0.0705579687294478,0.0635662114241363,0.0313950323275984,0.0712277053269668,0.0924462299949141
0.193380331546075,0.138476146252969,0.106725652794288,0.137239477066732,0.11401673906802,0.248089761937636,0.155660883607907,0.0719324709118719,0.281990329650591,0.173199486803493,0.283744485280249,0.309918919124403,0.0780716238978791,0.168591668181593
0.0527015491517059,0.0513012416858978,0.0480589141583366,0.0477751803419556,0.0541733709389177,0.269479231369441,0.0186763937071867,0.144717693370212,0.0170939544451826,0.0169776110993668,0.00456126982002225,0.207593654486546,0.08075507554156,0.293389835884185
0.0560458437902013,0.111450495276165,0.138867008959135,0.0800362390652505,0.0477476117833603,0.154700300603723,0.0940869684381499,0.400590830550202,0.0533607117464851,0.100217432299957,0.064666748633957,0.229719320683242,0.147871986902485,0.0849746186567861
0.0279911963141268,0.0266097808774305,0.0443276397762514,0.0328325750805926,0.0168915463827063,0.0123166148228107,0.0124643075191792,0.00574346174997505,0.0539391849380843,0.135594439087198,0.000331890625114667,0.0126062397625706,0.0569052993288836,0.0472884365421597
0.0126889350646512,0.0514523556666341,0.0731629770290762,0.0681661153509135,0.0241966345186295,0.0386904954008158,0.0880652517893416,0.00835782853666845,0.0533811605596576,0.0787673163736044,0.0549609107840454,0.133286166658303,0.181378299228788,0.287900863918451
0.0468919228005408,0.0662218159913568,0.0863551937623875,0.0746651664417574,0.0550950444456038,0.0639132702583138,0.0658118846723,0.135055143200755,0.115189300730438,0.117521601698738,0.0969730506968832,0.513481389736132,0.270316694773756,0.0517942863646926
0.0313000244626373,0.0991702250142789,0.113398394563258,0.0309498454447276,0.018216556337222,0.0178861032150095,0.0791808691389329,0.0253611545383952,0.114765177441969,0.121450890230094,0.119530340573506,0.302174315983627,0.0293366339031215,0.178377220018282
0.33631423153356,0.293502249122947,0.0270564679406012,0.0427767470856719,0.0357652087700602,0.077139347805528,0.0572350813496034,0.0734897849719715,0.127041616812091,0.115464316410294,0.116693519606332,0.120075747991777,0.264356167196755,3.64874377832868
0.0442839867809414,0.098004500409017,0.135323961484338,0.114201465938258,0.0352015145896463,0.0623965875956244,0.168659730028714,0.0406974432407269,0.173095564317671,0.165656523492721,0.133079107100684,0.70933957582219,0.522605265466248,0.429379876794112
0.0926645154552077,0.0721835644401201,0.114379966548867,0.0779997411754083,0.0960587648011249,0.0145821010976694,0.0502700883969967,0.0546863770043879,0.111323101852572,0.12174234706854,0.157157078481235,0.392112649972223,0.021919458590962,0.100453935636677
0.0397730247527719,0.0397569774316432,0.0417979349621538,0.0712884919041144,0.185894681212338,0.00766679677304204,0.165244920923572,0.0299597996676125,0.0275060804220498,0.309291820055112,0.217196735157608,0.231421859276136,0.100125994281406,0.581433353024566
0.126108960557094,0.206963742571292,0.237604193219839,0.260565758683535,0.118270530973777,0.173983709358394,0.191815874708714,0.127923778390609,0.353102851104236,0.166410791153792,0.0865805568055495,0.23145814318415,0.353513608772366,0.538705512182209
0.0402983913642367,0.166741471136721,0.151938266775251,0.127989300960805,0.0133606830096023,0.0325173471338619,0.0738812202338346,0.0476978540219075,0.0810530027328358,0.0341889448349301,0.0944608985775526,0.243185577532486,0.0712161079944873,0.0904796875197208
0.0245614389256998,0.172283881603574,0.237578733319252,0.377625467279083,0.0285988506083907,0.190609980008623,0.162024114796679,0.182532030126101,0.117045722541232,0.124876579520861,0.134035332359528,0.162455714838744,0.30665700505821,0.95472813960489
0.198403129039703,0.156115172177175,0.105545918350734,0.194195024939569,0.13131839199974,0.109986962923086,0.197848912247465,0.188520828652896,0.273270169646684,0.249461987293455,0.237030305871205,0.259567201834779,0.249733568845498,0.0644056026981395
0.0075504084346524,0.00124680607654384,0.00337368138625356,0.00234582435845658,0.00965683836409356,0.0132729534131213,0.045055019722552,0.028374712525272,0.0598524501410861,9.89839573232156e-05,0.0280269149728625,0.0116250720959041,0.0105108650026964,0.00192222304644938
0.0158760684875964,0.026899391942709,0.0391835979422788,0.0311188965897022,0.0199898481840386,0.0425539663328529,0.0437502610429686,0.0868401769509432,0.0835158522592481,0.0729788686463925,0.0806710883831637,0.123917251677342,0.0420751301580722,0.0527348871393806
0.0643309371402881,0.0931909256048597,0.083372571432648,0.180108837567121,0.0863738844362981,0.0487953424958783,0.053113425865033,0.0906028350711409,0.0778526914921412,0.176079718602441,0.167217785041792,0.430240443244277,0.328224861573466,0.125328181165966
0.064922355159437,0.094528729469269,0.166272933026076,0.158449575844827,0.116009019214131,0.011825725137312,0.124582000301369,0.134072496879297,0.108475882201306,0.106822750929736,0.0837698843886244,0.201118485441011,0.121687933074023,0.407478504929626
0.082530976337587,0.10814722131332,0.12368168653607,0.0672779629529685,0.0283196162399232,0.0216876403474981,0.0270551753344545,0.00157431064723724,0.0878891249103293,0.142863366636383,0.254076131323411,0.00659398964883909,0.0740387268242947,0.0429537210978676
0.11533494271774,0.100277210717658,0.19560232214997,0.107324331422849,0.0483261093541031,0.380019641452635,0.155885797073161,0.0222792537119328,0.0686767201785325,0.175713488008327,0.055840093437237,0.257764021635514,0.127286207848404,0.111283873842885
0.0235807118165327,0.0556846001508143,0.0902204105002877,0.0572331763892649,0.027406033354738,0.0340436658565554,0.174754934932805,0.0425722043469851,0.170452419637177,0.134816000981987,0.173409434701206,0.412012377844538,0.338139937960919,0.12399861990096
0.00918922049924918,0.0439310163201352,0.0776927122319148,0.12286997637836,0.0484448287087323,0.00789508667232301,0.0240589580973325,0.0154234692247084,0.0485842646929806,0.0893691237306562,0.0506008292531129,0.0448614438602011,0.00391710489663099,0.0461965643802603
0.0549296030489812,0.0328552820891781,0.0532903639115567,0.0403638369150135,0.0667543860994642,0.294979022855069,0.228995616111347,0.103750132577168,0.16796127186761,0.0542903447188119,0.179406215569541,0.0349580296074475,0.402407556353578,0.064073415749645
0.000110956660964109,0.00182954412662409,0.00796210446756703,0.0118702129994844,0.00987897971744904,0.00861434895515221,0.0106141773034475,0.00818253914403729,0.0500455155390998,0.0031468821812176,0.107761468815234,0.0511179995469648,0.00303675446802365,0.00569149769226933
0.0307523054667699,0.0460617837217306,0.0385449236078494,0.0220091015528468,0.0564122401234261,0.0661101345186481,0.111655557626157,0.055727417874167,0.107317107116957,0.136338740368791,0.097881510782313,0.0656757895608791,0.124585899185559,0.173042623187019
0.0951424368528469,0.0196237382938623,0.0149593861438621,0.119195747470725,0.0536289610898144,0.0487653833363553,0.00591050214602918,0.0794361862817792,0.107101821870778,0.239249549491859,0.0656474311357426,0.00703701201746522,0.001713658038295,0.00330020669114729
0.0266062455416528,0.057198764232994,0.036658528169403,0.0350389859281401,0.01853774475337,0.0202811810531329,0.0478532677502453,0.0337256674739071,0.014605263021004,0.0111154921184842,0.0807656843292015,0.164957364068364,0.148501337689517,0.0996282299013056
