F7,F3,Fz,F4,F8,T7,Cz,T8,P3,Pz,P4,PO7,PO8,Oz
0.343250447841466,0.0105398781408862,0.0321162911715708,0.0766186280442558,0.266608230502591,0.326937740749191,0.0217859374472038,1.14137305716632,0.693860672410019,0.192798205937666,0.154780368926251,0.153801064450321,0.15186833820788,0.499613084141775
0.00607191376520357,0.00440098120436935,0.00323066818930265,1.84825106467376e-05,0.00126620867706055,0.000195723687602772,0.00447541960578627,0.00220961325423324,0.000879542115033487,0.00485177953006936,0.0509235854378226,0.0311979218853079,0.221078765722447,0.0505399407981863
0.0380460235299983,0.653209043900303,0.997019276989422,0.613162141924962,0.0813004163643316,0.172060996687095,2.08071460770109,0.00419246185410733,0.976116692159024,0.138327947995963,0.026001025890814,4.00118767234941,0.13624426556447,1.80779960777376
0.0125538103054007,0.0138956041650572,0.00281296640980705,0.00408871034349621,0.0450568097229731,0.0141341527113662,0.0394110019080025,0.113984888829845,0.117337187457328,0.24618209257286,0.0346500291475267,0.000102214857700786,0.303942737737601,0.00603607307671278
0.0706157363272575,0.0741987484137189,0.152878669353773,0.0572702611528488,0.0314764627791882,0.403324595845879,0.289735992962344,0.0136118189180622,0.14534330562249,0.166375406196203,0.141092941166125,0.0678722065505145,0.178658225741663,0.250317900737813
0.802536685019295,0.799734594693872,0.783401186073038,0.788287063098931,0.438538755381343,0.807186638101956,1.31660552428304,0.287899384797668,1.47053044450318,0.989555896351697,1.86733204787508,1.54374258434567,0.46746444993631,0.914963980106853
0.139526499159297,0.131000925682164,0.113439080825335,0.107297940719204,0.116140668284318,0.600480417623609,0.045707987038893,0.300530449902622,0.0402749673942912,0.0446935416721113,0.0110274936635451,0.525716039916012,0.209887393268501,0.749536892522821
0.260204351493698,0.513772485043096,0.662899134709359,0.373754793870114,0.108513620614663,0.725487293882775,0.51493164459223,0.48987120065976,0.152050611725903,0.360284749668314,0.275297666009008,0.968085061848079,0.626417609261924,0.381589163826199
0.0908671410754005,0.0863826854779741,0.143899740280974,0.106583591110215,0.0548346168555629,0.0399831275726116,0.0404625788183345,0.0186448604111674,0.175101465988365,0.440176934633885,0.0010774084748079,0.0409233300324247,0.184730291341994,0.153511303167591
0.0573992411283199,0.231419315912663,0.332083422129166,0.314240351452578,0.128295310967055,0.149334602504238,0.405097547677617,0.0316228063731267,0.254103727706327,0.352457539792554,0.232134510410632,0.6122237453167,0.632869761430533,1.00823280016037
0.985164843494731,1.54963948708839,1.96819244298656,1.50308661719427,0.857475608964071,1.17491341572387,1.62035099231717,2.28605700667662,1.83545854653729,2.12913816015761,2.05253419761787,5.11445426423796,7.13952799273864,0.883793394053022
0.255807570019549,0.65866163335515,0.825675645513173,0.364963281297998,0.124422773878231,0.115248486746905,0.863356862479749,0.148535969642098,0.7281339216918,0.905173545755645,0.772550239052761,2.29248072669349,0.127231668810635,1.43476227263521
1.40547701984478,0.84151885539992,0.145679233008572,0.192561625873985,0.171064495117343,0.434000374992127,0.322046648566367,0.380842566609953,0.619170432221691,0.633963137766833,0.590295584329466,0.689406309592668,1.62301106536553,19.8704582253037
0.136159978698831,0.318445653673479,0.43505714087003,0.387607045688164,0.0914458047887927,0.1802620557126,0.523885589125632,0.0796550831754463,0.461663595178843,0.594985320601905,0.44334790251082,1.13540800581926,0.956325178852589,0.934751366941199
0.418493269685535,0.297977941869469,0.48341842037084,0.369966649289463,0.416892899922499,0.0759051544275883,0.194984529839629,0.225400445884343,0.725213903643069,0.896588104041843,0.5177788613971,1.18821678084361,0.0653814876068779,0.304793275577216
