F7,F3,Fz,F4,F8,T7,Cz,T8,P3,Pz,P4,PO7,PO8,Oz
0.262636884046131,0.226787602800837,0.139859670575704,0.0715736336775879,0.115660530191253,0.258495846212114,0.184066125272013,0.0703619771012244,0.474658779986981,0.249561607669064,0.0651471261068935,0.299041088638486,0.139199373294823,0.417194822813594
0.00476242130811138,0.00547760297205063,0.00544279594704859,0.00589640840669774,0.00630669315280811,0.0153668553841567,0.0058610517136392,0.00624114485163069,0.00642602141858171,0.00543286660193467,0.00518936264521857,0.0056398976006892,1.05847917737457,0.00566956712493793
2.36879976750621,1.97027914666334,1.67899203404768,2.10783747583337,3.24784512273887,0.172297616323166,2.45733668279509,0.790514238797079,1.46276050956367,5.62705825108167,5.15301606209691,3.23226986159663,2.91142509334893,0.499946314440755
0.00152838012352573,0.00954934118371297,0.0223015623458787,0.0211131493569674,0.0638112073703401,0.0295750810692368,0.0431031227587254,0.140895618626082,0.660844208930492,0.396671521675621,0.0719531009273011,0.096512459109134,0.23970620910341,0.0321547334371021
0.55044015493782,0.275817777199481,0.246568776323238,0.216105592801873,0.285564562926025,0.34174653520986,0.306310957710998,0.0699561269107156,0.236630473143775,0.29398238927352,0.257485163218966,0.0732062855433057,0.527248053870541,0.31286761991105
0.494689575183382,0.79470122812806,0.93355038644957,0.848781965685776,0.250453007292,0.853928180637017,0.817542105757967,0.268771513000527,0.1012596615018,0.539920987035278,1.58998293873162,1.21122902167387,0.474056296389049,0.606683342871189
0.0117669654788336,0.0248907061064998,0.0275943254852409,0.029228745802373,0.0566967419212921,0.0591222012159738,0.0970832609690682,0.36706562420504,0.295746126395181,0.0667891641128713,0.0368198962065673,0.0557067812691034,0.850914652158232,0.635100337661269
0.202606733856877,0.277221588300835,0.415953868115449,0.319872287880769,0.099097149526355,0.728955107951418,0.533933184555252,0.135076720610593,0.256560052765827,0.244424330886627,0.271384084410139,1.10324713478651,0.606073255002537,0.62063000914798
0.118080072526817,0.211890806788394,0.334600589921195,0.234992418852484,0.043931673049068,0.0364456293386373,0.410178201928235,0.144279113018881,0.214189854978269,0.389595889203847,0.203619011398718,0.594750122124805,0.290649949299337,0.356104761011495
0.257555895992042,0.343260687467613,0.474412852187002,0.383828355969368,0.194975621790447,0.308932292369003,0.456040648243753,0.277840227548314,0.619572571268886,0.748885127106888,0.789939170024014,1.14613981415953,2.39613323192843,1.51710832815776
2.82168372959304,2.2878998539772,1.90231087685889,1.46869460840508,2.21783515574582,0.73465409446226,2.62145229041679,2.22261411732925,1.9677873228352,3.56237319630459,2.50617983865785,5.22192290144765,8.34483238591354,1.25212063762154
0.08794372670106,0.253788278895998,0.0766100570700067,0.0803751007826261,0.0892398409081181,0.73864398865367,0.621972090280575,0.016513501182005,0.164664087047809,0.239528403139586,0.139572234568943,0.226171907936013,0.32006028791581,0.12337100642845
1.88480238176527,0.164151685419412,0.292634023135487,0.173444239280174,0.022590437884123,0.437553880767126,0.377597848593007,0.126136076359465,0.63010051392138,0.598999622670634,0.265344379122972,3.16348307255123,2.37633902536325,15.2742249738399
0.392770447607561,0.866580649882858,0.952228721754551,0.716246784339307,0.411102479724215,0.225998187072136,0.688235300383408,0.280396962568895,1.29317688913686,1.30358219896681,1.21252462991773,2.43581129115925,2.41612231887591,1.32116257216122
0.591588631534507,0.456656137835008,0.73456098464838,0.585541652501248,0.416283085001968,0.344992235673283,0.479411530375717,0.440273854105237,0.638661717523313,0.755073832119355,0.470555092872111,0.524602827854464,2.59594060916708,1.58685519696574
0.68508977248969,0.569812454072499,1.09857938955387,0.568866085794145,0.462430921080468,0.176265298575617,0.771266520293573,0.0220525864806389,0.366834608306341,0.7362398531159,0.581719021041375,0.64579321220421,0.089080075377631,1.68196331575781
0.119798179747405,0.369050990692425,0.064570639343718,0.753687954811212,0.348115910025313,0.165219095117835,0.862233359002973,0.145092045125841,1.35601817277343,0.255066908091405,0.163219205056379,0.0697939753036639,1.45509944177601,0.149981522661941
