F7,F3,Fz,F4,F8,T7,Cz,T8,P3,Pz,P4,PO7,PO8,Oz
0.414939765940063,0.0105467326490938,0.0448901549798968,0.125090736406097,0.419739899850556,0.270808017518133,0.0314652619062121,0.967445559457031,1.30983634981607,0.368046183954586,0.283498191596071,0.267662435235384,0.2371042833287,0.914091196067091
0.0058246006212371,0.0042217262657355,0.00309908089657083,1.77297055601576e-05,0.00121463514278898,0.000187751729404471,0.0042931327464169,0.00211961421591886,0.000843717772085469,0.004654163267356,0.0488494335188691,0.0299272094855762,0.212074078458045,0.0484814149091904
0.0181016241547404,0.376294372259738,0.607653307580807,0.376006686258728,0.0611813553595994,0.0635670462486783,1.42023136024739,0.00305159378837447,0.741966008908056,0.0781290440912713,0.0281307427549361,2.85653447597876,0.0518640039142092,1.153914647018
0.051190597461094,0.0566620221856123,0.0114704163797164,0.0166725098089291,0.183727884342686,0.0576347503305437,0.160706007637249,0.464795501669621,0.478465148961832,1.00385525284849,0.141292217247638,0.000416800916729578,1.23938549398774,0.0246132592119767
0.0885553675976021,0.085996306371671,0.144605065291204,0.059629871723595,0.0409648292064192,0.496747689460426,0.230096367077986,0.0186018741292,0.202955179389123,0.229519344385064,0.204694916421492,0.0812439757153345,0.183507754731516,0.22201680470406
1.59306487444273,1.67649871633645,1.75511498786278,1.63785526499464,1.17544003231565,1.47704043264117,2.27489315741663,0.84813258029586,7.09729945935795,3.47936919797854,5.5588815492258,3.68958128559773,0.870154279017641,1.81381559258252
0.23067562059677,0.154756498196066,0.11416584072179,0.103760050681022,0.113378801089153,1.16568629599378,0.0487342353199511,0.305376677573223,0.0404403052234009,0.0593262473416464,0.0212031457781066,0.606460591377644,0.263211606566464,0.886693235598174
0.436273141332906,0.502549411428088,0.544912099818905,0.36427776475089,0.20125501171401,0.948922568339924,0.478715203029078,0.856726538733146,0.317510513391213,0.665317881074406,0.586742824402846,1.2098713102842,1.70873261551365,0.512831806865593
0.138591881821686,0.131752125340768,0.21947797238314,0.162562839950008,0.0836345531956358,0.0609828463344755,0.0617141125135755,0.0284374116502778,0.267067297211047,0.671364247029569,0.00164327904234399,0.0624168568523278,0.281753320952531,0.234137667321547
0.0505987614032557,0.187119696644173,0.281179264219259,0.257888472204381,0.123884720957586,0.287649503640312,0.381459522607369,0.0418315968292139,0.377556477808237,0.768271097889272,0.541501299505361,0.84296777632377,0.578446476201233,0.950624239557701
2.28871645926468,2.79366682830378,3.35775533672687,2.89365353069058,2.36646321866886,2.22387385893928,1.73814019006057,3.76042850325248,4.73064371240827,5.94776226823387,4.13042542145348,11.1076824187802,9.05109372853073,1.44248981241844
0.145654564742185,0.332351126688842,0.424562699730433,0.175501725083274,0.0561274228168503,0.055545835380495,0.352658518412298,0.0770325604859739,0.597791314770723,0.442287064472338,0.494830290432223,0.98230971575963,0.0793224788400717,0.616542700865769
0.949873286682415,0.509724710461316,0.152050668548616,0.181183175278317,0.198056650602888,0.379257609944652,0.301518349592028,0.643605284442598,1.29951607112766,0.901282505668719,1.35698615199107,0.619924029960266,1.47619071996024,16.2031596304332
0.171451305753132,0.318391432422717,0.419319149402543,0.399373629469794,0.128286553572531,0.234268248807366,0.479372525910181,0.126162876351128,0.67125558305954,0.789448767604876,0.600931821923075,1.39938964415166,0.990621104258721,0.671703505172548
3.52866531181927,2.59835997486771,3.60498512066613,3.45785101908898,3.99877472319864,0.517962721673874,0.590950268081659,2.21399851270493,11.1524132281943,11.3005295641536,5.9509781532758,9.80960035982043,0.39829337888772,2.04625581018621
0.414265701879099,0.243892883443858,0.25037468142507,0.332328705729509,1.19090346666559,0.0487178463220387,1.97382353278323,0.201252230759169,0.075155475699402,2.94034514165493,2.08595949280899,0.599170557933703,0.34069858795292,1.21921441885206
0.342304914687049,0.721912881628573,0.873181870719903,0.824675860235464,0.286518928943516,0.517461826047537,0.937432858729952,0.384876214129458,0.812022769930505,0.98891212608266,0.473173064319466,0.516385561692593,1.04808953406758,1.09719839512404
0.201727399871387,0.824470346351232,0.93376840934974,0.52087716558889,0.118324805163188,0.166669453571945,0.46850271858766,0.421245665077632,0.539317996354578,0.179199279104172,0.830979183369998,0.933946899757631,0.352839375409019,0.439927472509829
0.0951688444214352,0.487192774677661,0.728250189286339,0.67830899056034,0.117702425263206,0.35314727307336,0.51446047994494,0.394308921519831,0.367955428379669,0.428275387478842,0.377354479478093,0.339122720439305,0.673189287747179,2.48042174493724
1.54209717929809,1.21837693739907,1.15562374060121,1.37128976461377,1.23615905340895,0.677991742014201,1.22269066603597,1.29912125866053,2.86555625832689,2.30380057903799,1.83037264015228,2.96140069290966,2.26917979592383,0.614032076185816
0.0526051185866772,0.00946188865885562,0.0180886669100607,0.0178122362046672,0.0733379495914773,0.109275899583294,0.185961741880599,0.207501343791142,0.478661981346069,0.000808544268642748,0.199482800513547,0.0940857562988313,0.079015064770399,0.0106296954953843
0.159644969685918,0.221674696929552,0.353368104264964,0.28157930626199,0.182025397660656,0.240301170880079,0.333724973665941,0.567774304984828,0.821257640689668,0.650459130015954,0.820110934473178,1.08636801591846,0.331075980701681,0.219870191476077
1.2390072370252,1.35395678809268,1.23785841996108,1.32388981717856,1.10470585656286,0.754860392142312,0.48322387650373,0.589284725650086,1.05682936055669,4.18906923843548,4.33781659953461,4.72337718140864,3.07379952872802,0.789965955946459
0.168011170252235,0.4732145190954,0.955117299856942,0.607418045422338,0.309894735627862,0.118956780783081,0.659430604732656,0.436863487383042,1.03088451714241,0.767288727033115,0.653336642800893,0.454435243834706,0.71689422822592,0.89321717456565
0.316511354087605,0.401098152436525,0.453244001276221,0.248969692133492,0.0955377385879202,0.0731845478671078,0.0923445644203567,0.00457860191948473,0.297981196001122,0.485935918769162,1.05752400605882,0.0173315131175903,0.30326164840115,0.141663181640146
0.204700742578888,0.313783401413588,0.699748953668672,0.34924310400433,0.0422625936466399,0.318388004108279,0.503141796943634,0.0777463042235849,0.102113918330716,0.399758148750485,0.0766686335993769,0.478322059219234,0.290986309011857,0.298254932565835
0.147747860209689,0.422437119112288,0.672170605162616,0.439759794904503,0.215157587108486,0.238025387562093,0.782685312203681,0.250216553940127,1.37875024333007,0.780437213512027,1.31439164903446,1.71335586464907,1.44297752721567,0.490445044731806
0.0536047356776266,0.243272084987044,0.387647971400407,0.383848372097767,0.103417342768857,0.0152840523001068,0.147993926204027,0.0557393550248882,0.247171718037179,0.496238167134984,0.29084578916195,0.221752078876132,0.0106170783920016,0.271616272217438
0.768993795468146,0.528180255695358,0.828908102612119,0.654902362644159,0.968269831068598,1.84417016783405,1.41834801597487,0.747237007699441,3.59380399189128,0.955172278026085,3.81977327221777,0.63388359559105,3.46853246057588,0.389778065897954
0.000451493364297228,0.00793887319596317,0.0505317870099773,0.0860566322065736,0.0726914476811886,0.0612703969517764,0.0627534668161873,0.0612556353260084,0.378178942775779,0.0135262787082972,0.453263407184653,0.386251183358987,0.0207140054398663,0.0427895532376699
0.102782201541146,0.137328991740208,0.115535048268929,0.075993597150293,0.169512315593005,0.246493380516286,0.358215569727379,0.228845589042631,0.41798869501397,0.488211023729051,0.31181001192597,0.205830201798736,0.419327830844127,0.350371242850492
0.30884355744042,0.0711958363879257,0.0608122993766782,0.372252517392641,0.216974519577153,0.168343501301539,0.0191255978601991,0.326798362246121,0.443550794769058,0.98792032325684,0.250802908189906,0.0256225263114808,0.00509270153124296,0.0127809179841606
0.442759794251503,0.575071662112362,0.517396192486582,0.313830340085946,0.177367715406541,0.332705108463939,0.523151809526307,0.229253122381705,0.126888543902415,0.199000462702379,1.39548187089283,1.37230875304632,2.39832057329692,1.01707767154483
0.0128109926679462,0.00395493833204453,0.00973299066108056,0.0129571678063316,0.0258298841432616,0.0300794511393982,0.310868607738871,0.00657446456743895,0.452268521583212,0.0922175119898278,0.0167156444940168,0.143107362131865,0.0302191683583041,0.077589662478206
0.389022233698247,0.416636930688406,0.676671149388112,0.872523132080361,0.643742717948053,1.54009305321586,0.888140642817333,0.539278646405326,1.26576043273502,0.659773431385699,0.23224431033871,1.88843366187325,0.394470615579533,0.946528194986489
0.910009607990883,0.924881641915317,1.04927364079739,0.824754582169958,0.62154527383829,2.22260044027029,1.01146078157819,0.520345234336808,2.36372741322713,2.96941243153726,2.43856762516361,2.38764142718311,2.5111957370692,1.06859572274972
0.0674835491182265,0.177778452407962,0.218392553928138,0.0821878768938632,0.0170164229104158,0.0812495952966602,0.266064933881957,0.024831248222443,0.546994487117624,0.107758131960173,0.394601242276489,0.201061677417895,0.298418515545003,0.129049414481762
0.368231689844017,1.10696976861529,1.40528339789943,1.14140549548628,0.26844401543315,1.14547949050424,0.504132533448707,0.366385490126349,1.34757443565451,0.878657702534869,1.41450488269891,0.732641606940316,0.941326807045058,0.686480019014428
3.3335437629662,2.30518622388572,2.72172667904892,2.31428536823543,2.94003134521766,1.05911506006615,2.50891898919713,1.01527254507504,5.30694154597262,4.5077580236627,5.41833636952769,1.61752280062611,1.58721173806574,0.866726092593543
0.292866231396154,0.487134915236105,0.418358637949125,0.364265040297449,0.2495354712851,0.339228679755417,0.456003325816084,0.345245561644465,1.25285173436499,0.795031787077503,0.915023752678624,0.233525536853885,0.502082985038385,0.641518150196082
0.0397856430890522,0.046818276396535,0.0428065540798156,0.0293630850022734,0.013575913136357,0.167984190909724,0.351958629800343,0.141904959839124,0.155198030168181,0.014526547784677,0.174876643890524,0.186615960169924,0.352410122100589,0.430788477203345
